;№ КП;дата выдачи;Партнер (для КП);Конечный заказчик;Дистрибьютор;Sale;Presale
4336;4404;2022-06-08;Marvel;3data;Марвел;Никитин;Антоновский
4337;4405;2022-06-08;GreenMDC;МТС;;Никитин;Антоновский
4338;4406;2022-06-09;Goznak;Гознак;Марвел;Филипчук;Антоновский
4339;4407;2022-06-09;Merlion;Красноярск Телекоммуникации ПАО Ростелеком;Мерлион;Филипчук;Антоновский
4340;4408;2022-06-09;Infotaktika;Центр высоких биомедицинских технологий Юнити Парк Сургут ;;Турков;Антоновский
4341;4409;2022-06-09;RTK Service;Лаборатория БЦ Комсити;;Филипчук;Антоновский
4342;4410;2022-06-09;Marvel;Русал;;Турков;Антоновский
4343;4411;2022-06-09;LUXIS;ООО ЛЮКСИС;;Дьяков;Тугаев
4344;4412;2022-06-09;TD UET;Полюс Сухой Лог ;Мерлион;Филипчук;Антоновский
4345;4413;2022-06-09;RTI;АО «Концерн «РТИ Системы»;;Филипчук;Антоновский
4346;4414;2022-06-09;Technoprom;АО НИИАС;Марвел;Филипчук;Антоновский
4347;4415;2022-06-09;CCK;Дип инжиринг;Мерлион;Филипчук;Антоновский
4348;4416;2022-06-09;Marvel;Порт Ванино;;Турков;Антоновский
4349;4417;2022-06-09;Compulink;Полиметалл;Марвел;Турков;Антоновский
4350;4418;2022-06-09;Vybos;Санта Импэкс Брест Минск;;Филипчук;Антоновский
4351;4419;2022-06-09;Vybos;Русал;;Турков;Антоновский
4352;4420;2022-06-09;Telesvyaz;ГК Телесвязь;;Попова;Тугаев
4353;4421;2022-06-10;Merlion;АСЭ;Мерлион;Филипчук;Антоновский
4354;4422;2022-06-10;Avilex;ФСИН (Колония-поселение 2) СИЗО;;Филипчук;Антоновский
4355;4423;2022-06-10;Marvel;ЦХД (Центр Хранения Данных);Марвел;Турков;Юль
4356;4424;2022-06-10;NTC Sphere;Гринатом;;Турков;Антоновский
4357;4425;2022-06-10;IBS Platformix;А групп;Марвел;Турков;Антоновский
4358;4426;2022-06-10;Electroindustry;Тулаточмаш;;Попова;Тугаев
4359;4427;2022-06-10;Talmer;Удоканская медь;;Попова;Тугаев
4360;4428;2022-06-10;Inenergy;Минздрав Оренбург;;Черкашин;Тугаев
4361;4429;2022-06-10;Sv-Technologies;Сбербанк;Мерлион;Филипчук;Антоновский
4362;4430;2022-06-10;USSB;Банк Синара;;Никитин;Антоновский
4363;4431;2022-06-10;Jet;Газпромнефть НТЦ;;Филипчук;Антоновский
4364;4432;2022-06-10;Pir;ООО «ГеоТех Инновэйшн»;;Филипчук;Антоновский
4365;4433;2022-06-10;Softline;Алроса;;Филипчук;Антоновский
4366;4434;2022-06-14;Elinkor;Керама Марацци;Марвел;Филипчук;Антоновский
4367;4435;2022-06-14;Iso-energo;Газпромнефть ИТО;Марвел;Филипчук;Антоновский
4368;4436;2022-06-14;Pref;Юнипро;;Турков;Антоновский
4369;4437;2022-06-14;PPIK;ИТ-ПАРК;;Кононов;Антоновский
4370;4438;2022-06-14;Elcorservice;ЭлкорСервис;;Кононов;Тугаев
4371;4439;2022-06-14;Merlion;Группа ИЛИМ;Мерлион;Филипчук;Антоновский
4372;4440;2022-06-14;Technoprom;Минюст;Марвел;Турков;Антоновский
4373;4441;2022-06-14;Marvel;Когалым филиал Пермского Политехнического университета ЦОД;;Турков;Антоновский
4374;4442;2022-06-14;V Lux;ЭГРК;Марве;Филипчук;Антоновский
4375;4443;2022-06-15;Infotaktika;НПО Лавочкина;;Турков;Антоновский
4376;4444;2022-06-15;Talmer;МФИ Соф;;Попова;Тугаев
4377;4445;2022-06-15;Softline;АО ГК «Современные Транспортные Технологии» ;;Филипчук;Антоновский
4378;4446;2022-06-15;Pagercom;Златоустовский металлургический завод ЗМЗ;;Турков;Антоновский
4379;4447;2022-06-15;Ep;Металлинвест;Марвел;Турков;Антоновский
4380;4448;2022-06-15;KIT;ПАО «Квадра»;;Филипчук;Епихин
4381;4449;2022-06-15;DataPro;Макомнет;;Никитин;Антоновский
4382;4450;2022-06-15;DataPro;ФольвагенБанк;;Никитин;Антоновский
4383;4451;2022-06-15;Profperimetr;Тулаточмаш;;Попова;Тугаев
4384;4452;2022-06-15;Wizard;Северсталь;;Турков;Епихин
4385;4453;2022-06-16;Talmer;Мегафон;;Попова;Тугаев
4386;4454;2022-06-16;Technoprom;НИИ Квант;Марвел;Турков;Антоновский
4387;4455;2022-06-16;Altair;КВД Групп;Марвел;Турков;Антоновский
4388;4456;2022-06-16;5 element;Полиметалл;Марвел;Турков;Антоновский
4389;4457;2022-06-16;RIT;;;Попова;Тугаев
4390;4458;2022-06-17;USSB;;;Никитин;Юль
4391;4459;2022-06-17;M-Invest;Юсттелеком;;Попова;Тугаев
4392;4460;2022-06-17;Sonet Inv;;;Дианова;Тугаев
4393;4461;2022-06-17;Talmer;Основа Лаб;;Попова;Тугаев
4394;4462;2022-06-17;Talmer;МФИ Соф;;Попова;Тугаев
4395;4463;2022-06-17;Sonet Inv;;;Дианова;Тугаев
4396;4464;2022-06-17;Meldana;КАМАЗ;;Никитин;Антоновский
4397;4465;2022-06-17;VBK;ООО “Стиквуд”;Марвел;Никитин;Епихин
4398;4466;2022-06-20;ST Group;"ООО ""СТ-ГРУПП""";;Попова;Тугаев
4399;4467;2022-06-20;VBK;"КГАУ ""ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКИЙ ЦЕНТР КАМЧАТСКОГО КРАЯ""";OCS;Кононов;Антоновский
4400;4468;2022-06-20;Softline;КГАУ «Информационно-технологический центр»;;Никитин;Антоновский
4401;4469;2022-06-20;TecForce;Мессояханефтегаз;;Филипчук;Антоновский
4402;4470;2022-06-20;Trinity;ООО «Радиус»;Марвел;Филипчук;Антоновский
4403;4471;2022-06-20;Vingard;Барри Каллебаут НЛ Раша;;Филипчук;Антоновский
4404;4472;2022-06-20;SvyazProject;Полюс Сухой Лог ;Мерлион;Филипчук;Антоновский
4405;4473;2022-06-20;Croc;Троицкий Суд  Москвы;;Никитин;Антоновский
4406;4474;2022-06-20;StepLogic;Сбербанк;Марвел;Филипчук;Антоновский
4407;4475;2022-06-20;Elcomtrading;АО РТИ Мин обороны;;Филипчук;Антоновский
4408;4476;2022-06-20;T1-Integration;ООО «Мультимодальный Центр Усады»;;Никитин;Епихин
4409;4477;2022-06-20;IBS Platformix;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОРОНЕЖСКОЙ ОБЛАСТИ
""РЕГИОНАЛЬНЫЙ ЦЕНТР БЕЗОПАСНОСТИ""";Марвел;Турков;Епихин
4410;4478;2022-06-21;ARM EnergoTreyd;АтомДата Иннополис;;Черкашин;Тугаев
4411;4479;2022-06-21;Marvel;ГлавНИВЦ Управления делами Президента РФ;;Турков;Антоновский
4412;4480;2022-06-21;Agregator;РЖД;;Никитин;Антоновский
4413;4481;2022-06-21;Smart Tech;Теле2;;Никитин;Антоновский
4414;4482;2022-06-21;DataPro;;;Никитин;Антоновский
4415;4483;2022-06-21;Iso-energo;ЦОД АПК Безопасный город;;Турков;Епихин
4416;4484;2022-06-21;Wizard;Нордголд;Марвел;Филипчук;Антоновский
4417;4485;2022-06-21;Elinkor;ООО  Керама Марацци ИНН/КПП  5752070451   575201001  302024, Орловская область, г. Орёл, Итальянская ул., д. 5;Марвел;Филипчук;Юль
4418;4486;2022-06-21;DataPro;;;Никитин;Антоновский
4419;4487;2022-06-21;Lanit Nord;МКУ «Управление по делам ГО и ЧС»    5118000653        184250, Мурманская обл.,  г. Кировск, пр. Ленина, д. 16;;Попова;Тугаев
4420;4488;2022-06-21;Ilim;Новатэк;Марвел;Филипчук;Антоновский
4421;4489;2022-06-21;Electroindustry;Тулаточмаш;;Попова;Тугаев
4422;4490;2022-06-21;GreenMDC;АЦБК;Марвел;Никитин;Антоновский
4423;4491;2022-06-21;GreenMDC;АЦБК;Марвел;Никитин;Антоновский
4424;4492;2022-06-21;Softline;АО «ХК «СИБЦЕМ;;Никитин;Антоновский
4425;4493;2022-06-22;INLINE Technologies;INLINE Technologies;;Черкашин;Тугаев
4426;4494;2022-06-22;RIT;;;Попова;Тугаев
4427;4495;2022-06-22;T1-Integration;МОЭК КИИ;Марвел;Филипчук;Епихин
4428;4496;2022-06-22;DClogic;X5Retail;Марвел;Турков;Епихин
4429;4497;2022-06-22;Complete;Пивоваренная компания Балтика;;Филипчук;Антоновский
4430;4498;2022-06-22;neolex;ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ОТДЕЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ 362031, Республика Северная Осетия - Алания, г. Владикавказ, ул. Леонова, д.4 к.1;;Филипчук;Епихин
4431;4499;2022-06-22;Alfacom;ПАО Ил;;Никитин;Антоновский
4432;4500;2022-06-22;CNS;ПРАЙМКЕЙ;Марвел;Филипчук;Антоновский
4433;4501;2022-06-22;Okno TV;НТВ;;Кононов;Тугаев
4434;4502;2022-06-22;Envision group;Современный компьютерный центр в г. Новосибирске;;Филипчук;Антоновский
4435;4503;2022-06-23;DC Group;Мосводоканал;;Филипчук;Антоновский
4436;4504;2022-06-23;AMD Tech;АЛЬФА;Мерлион;Нугманов;Епихин
4437;4505;2022-06-23;IBS Platformix;Полиметалл;Марвел;Филипчук;Антоновский
4438;4506;2022-06-23;Talmer;МФИ Соф;;Попова;Тугаев
4439;4507;2022-06-23;Electroindustry;Тулаточмаш;;Попова;Тугаев
4440;4508;2022-06-23;Lanit Nord;;;Попова;Тугаев
4441;4509;2022-06-23;Modul;"ФГУП ""НИТИ им. А.П. Александрова""";;Черкашин;Тугаев
4442;4510;2022-06-23;SevenPro;ФГКУ «Войсковая часть 43753»;;Черкашин;Тугаев
4443;4511;2022-06-23;AMD Tech;Банк Русский Стандарт;;Олифер;Антоновский
4444;4512;2022-06-24;IBS Platformix;ООО «Лоция»;;Никитин;Епихин
4445;4513;2022-06-24;A-Systems;Министерство обороны;Марвел;Филипчук;Антоновский
4446;4514;2022-06-24;DClogic;X5Оборудование будет устанавливаться в 2 ЦОДа: Авиамоторная 69 Коровинское шоссе д. 41 Требуется 5 комплектов;Мерлион;Филипчук;Епихин
4447;4515;2022-06-24;Marvel;Открытые Технологии;Марвел;Филипчук;Антоновский
4448;4516;2022-06-24;telesen;Центра профилактики детского травматизма;;Филипчук;Епихин
4449;4517;2022-06-24;Uralenergo;РЖД;Марвел;Филипчук;Антоновский
4450;4518;2022-06-24;Vybos;Национальный центр обмена трафиком;;Филипчук;Антоновский
4451;4519;2022-06-24;ASK computers;DNS;;Филипчук;Епихин
4452;4520;2022-06-24;MEL;ЦОД 1 Московская область;;Филипчук;Антоновский
4453;4521;2022-06-24;Sitronics;ПАО МТС;;Никитин;Епихин
4454;4522;2022-06-24;DVK;ФНС Тамбов;;Филипчук;Антоновский
4455;4523;2022-06-24;result;Газпромнефть ИТО;;Филипчук;Епихин
4456;4524;2022-06-27;RIT;;;Попова;Тугаев
4457;4525;2022-06-27;MTU-S;Ростелеком;Марвел;Кононов;Тугаев
4458;4526;2022-06-27;Iso-energo;Новикомбанк;;Турков;Антоновский
4459;4527;2022-06-27;Aquarius;Аквариус;;Турков;Антоновский
4460;4528;2022-06-27;Accent;"ГБУ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКИЙ ЦЕНТР ИНФОКОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ""";Марвел;Турков;Антоновский
4461;4529;2022-06-27;Absolute Technologies;АО «Абсолютные Технологии»;;Дьяков;Тугаев
